time,id,x,y,z,vx,vy,vz,mass
86.5,2,1.0825367991502801,0.9091147471053399,0,-0.017126941762734906,0.0061218070133315624,0,0.0015
87,0,-0.001718597328574859,-0.00082559764793747837,0,-7.967503637975654e-06,1.4049195840675379e-06,0,1
87,1,0.10767981865017205,-0.54263002157133644,0,0.033827897620244296,-0.010444090724996347,0,0.001
87,2,1.073945006616458,0.91215177967254313,0,-0.01724026265484576,0.0060261140939525445,0,0.0015
87.5,0,-0.0017224889426249862,-0.00082509354141405904,0,-7.5956142851109823e-06,6.1746982684755645e-07,0,1
87.5,1,0.12454418906957475,-0.54761743417670006,0,0.033626296723196572,-0.0095112043181651632,0,0.001
87.5,2,1.0652965023702743,0.91514065039383941,0,-0.017353788292057058,0.0059291563275450767,0,0.0015
88,0,-0.0017261897819864716,-0.00082497431606389177,0,-7.2047526327914279e-06,-1.3480743330389695e-07,0,1
88,1,0.14130300518510105,-0.55214676672080099,0,0.033406027628862481,-0.0086115630938039794,0,0.001
88,2,1.0565911845342471,0.91808072185646183,0,-0.017467516664047368,0.0058309136847385879,0,0.0015
88.5,0,-0.0017296908649910036,-0.00082522268832084945,0,-6.7969029823423115e-06,-8.5312098586987883e-07,0,1
88.5,1,0.15794743656829419,-0.55623433146444612,0,0.033169071346553086,-0.0077439275591025588,0,0.001
88.5,2,1.0478289522818063,0.9209713465235303,0,-0.017581445576140518,0.0057313656966482959,0,0.0015
89,0,-0.0017329841532967094,-0.00082582197533314446,0,-6.3738575092729784e-06,-1.5386634344536805e-06,0,1
89,1,0.17446959439937848,-0.55989582443425201,0,0.032917216470536255,-0.0069070737316972303,0,0.001
89,2,1.039009705931554,0.92381186651159763,0,-0.017695572640842185,0.0056304914441006109,0,0.0015
89.5,0,-0.0017360624604492567,-0.0008267560848536032,0,-5.9372344959002173e-06,-2.19260347529915e-06,0,1
89.5,1,0.19086243988042378,-0.56314633519052137,0,0.032652077399360047,-0.0060998008444561143,0,0.001
89.5,2,1.0301333470458887,0.92660161336274971,0,-0.017809895268973218,0.005528269546503514,0,0.0015
90,0,-0.001738919369169321,-0.00082800950175543776,0,-5.4884950152151373e-06,-2.8160800583738163e-06,0,1
90,1,0.20711970136810456,-0.56600035996111808,0,0.032375111005778293,-0.0053209371671671018,0,0.001
90,2,1.0211997785341442,0.92933990781103726,0,-0.017924410660375437,0.0054246781503606168,0,0.0015
90.5,0,-0.0017415491566100466,-0.00082956727202627869,0,-5.0289581408301141e-06,-3.4101980867923282e-06,0,1
90.5,1,0.22323579946929878,-0.56847181728833296,0,0.032087631832082721,-0.0045693442893480242,0,0.001
90.5,2,1.0122089047604985,0.93202605954307438,0,-0.018039115794168403,0.005319694917426906,0,0.0015
91,0,-0.0017439467268693352,-0.00083141498493541236,0,-4.5598147718481801e-06,-3.9760253666448992e-06,0,1
91,1,0.23920577938402751,-0.57057406549353273,0,0.03179082589964731,-0.0038439201521100375,0,0.001
91,2,1.0031606316568717,0.93465936695262997,0,-0.018154007418532753,0.0052132970125032948,0,0.0015
91.5,0,-0.0017461075500882068,-0.00083353875393772376,0,-4.0821401687887828e-06,-4.5145905673488642e-06,0,1
91.5,1,0.2550252498266356,-0.57231992139581844,0,0.031485763228784373,-0.0031436010689500915,0,0.001
91.5,2,0.99405486684104738,0.93723911688902817,0,-0.01826908203999706,0.0051054610908659748,0,0.0015
92,0,-0.0017480276075154625,-0.00083592519676813169,0,-3.5969052992124978e-06,-5.0268819934187031e-06,0,1
92,1,0.27069032790503672,-0.57372167983060274,0,0.031173409167516909,-0.0024673629345698623,0,0.001
92,2,0.98489151974028377,0.93976458439915633,0,-0.018384335912202943,0.004996163285325715,0,0.0015
92.5,0,-0.0017497033419680149,-0.00083856141508984751,0,-3.1049870908087787e-06,-5.5138470029563871e-06,0,1
92.5,1,0.28619758938698386,-0.57479113360454392,0,0.030854634626993869,-0.0018142217864114477,0,0.001
92.5,2,0.97567050172068737,0.94223503246292761,0,-0.018499765024123392,0.0048853791929118944,0,0.0015
93,0,-0.001751131613164379,-0.00084143497398475727,0,-2.6071776865677068e-06,-5.9763919370742331e-06,0,1
93,1,0.30154402383047207,-0.57553959359820694,0,0.030530225318127501,-0.0011832338546880813,0,0.001
93,2,0.96639172622260461,0.94464971172197609,0,-0.018615365087706528,0.0047730838611748806,0,0.0015
93.5,0,-0.001752309657455201,-0.00084453388151249642,0,-2.1041927920366844e-06,-6.4153824486674402e-06,0,1
93.5,1,0.31672699410166527,-0.57597790878963717,0,0.030200890079412662,-0.00057349521248342369,0,0.001
93.5,2,0.95705510890235701,0.94700786020142236,0,-0.01873113152491732,0.0046592517741005802,0,0.0015
94,0,-0.0017532350515180946,-0.00084784656851434365,0,-1.5966791991447308e-06,-6.8316441391361276e-06,0,1
94,1,0.3317441998472116,-0.57611648602236665,0,0.029867268380365221,1.5858882691746423e-05,0,0.001
94,2,0.9476605677805886,0.94930870302447345,0,-0.018847059454146994,0.0045438568376295922,0,0.0015
94.5,0,-0.0017539056796249434,-0.00085136186879683094,0,-1.0852215651180802e-06,-7.2259634284568106e-06,0,1
94.5,1,0.34659364452854602,-0.57596530938271762,0,0.029529937079056802,0.00058565488129527126,0,0.001
94.5,2,0.93820802339759823,0.95155145211969894,0,-0.018963143675959148,0.0044268723647743645,0,0.0015
95,0,-0.0017543197041281142,-0.0008550689997950709,0,-5.7034851894305461e-07,-7.5990885979645857e-06,0,1
95,1,0.36127360566416405,-0.57553395908609928,0,0.029189416506152224,0.0011366820074750967,0,0.001
95,2,0.9286973989759667,0.95373530592078015,0,-0.019079378658139447,0.0043082710603263305,0,0.0015
95.5,0,-0.0017544755388448816,-0.0008589575437914777,0,-5.253816166086333e-08,-7.9517309566787594e-06,0,1
95.5,1,0.37578260795865587,-0.57483162979620972,0,0.028846175941681422,0.0016696934489612667,0,0.001
95.5,2,0.91912862059081712,0.95585944905845821,0,-0.019195758520013706,0.0041880250051449996,0,0.0015
96,0,-0.0017543718250539854,-0.00086301742973900924,0,4.6777697887712222e-07,-8.2845660916427703e-06,0,1
96,1,0.39011939903176646,-0.57386714832786445,0,0.028500638545120124,0.0021854076316098355,0,0.001
96,2,0.90950161734814605,0.9579230520445825,0,-0.019312277015998164,0.0040661056400219603,0,0.0015
96.5,0,-0.0017540074098443637,-0.00086723891572426605,0,9.9020548388316986e-07,-8.5982351705080144e-06,0,1
96.5,1,0.40428292748705258,-0.57264899069762842,0,0.028153185793630433,0.0026845095468417935,0,0.001
96.5,2,0.89981632157154068,0.95992527094792968,0,-0.019428927518342402,0.0039424837491108186,0,0.0015
97,0,-0.0017533813265838386,-0.00087161257208953776,0,1.5143930203313465e-06,-8.8933462711090283e-06,0,1
97,1,0.41827232308720286,-0.57118529850294752,0,0.027804161478205389,0.0031676521067348774,0,0.001
97,2,0.89007266899775705,0.96186524706165688,0,-0.01954570299902449,0.0038171294429161047,0,0.0015
97.5,0,-0.0017524927772987276,-0.00087612926522211414,0,2.0400187135208223e-06,-9.1704757180651452e-06,0,1
97.5,1,0.43208687882636954,-0.56948389462109494,0,0.027453875302610894,0.0036354575068158631,0,0.001
97.5,2,0.88027059898157212,0.96374210656213932,0,-0.019662596010754478,0.0036900121408328596,0,0.0015
98,0,-0.0017513411167767042,-0.00088078014201029898,0,2.5667918749827603e-06,-9.4301694107870407e-06,0,1
98,1,0.44572603471117278,-0.56755229822811515,0,0.027102606125578341,0.0040885185809433032,0,0.001
98,2,0.87041005471035426,0.96555496015894282,0,-0.019779598667040734,0.0035611005532291619,0,0.0015
98.5,0,-0.0017499258382245796,-0.00088555661495875397,0,3.0944490492641302e-06,-9.6729441308164059e-06,0,1
98.5,1,0.4591893630812825,-0.56539773914487801,0,0.026750604882642279,0.0045274001362191844,0,0.001
98.5,2,0.86049098342886476,0.9673029027357547,0,-0.01989670262127094,0.0034303626630648189,0,0.0015
99,0,-0.0017482465603298265,-0.00089045034795027166,0,3.6227513468146667e-06,-9.8992888193127292e-06,0,1
99,1,0.47247655531771904,-0.56302717152265813,0,0.026398097220319383,0.0049526402587555442,0,0.001
99,2,0.85051333667473838,0.96898501298195316,0,-0.020013899044756034,0.0032977657070381279,0,0.0015
99.5,0,-0.0017463030155903977,-0.00089545324263748383,0,4.151482033551185e-06,-1.010966581784966e-05,0,1
99.5,1,0.48558740980250498,-0.5604472868845608,0,0.026045285871974948,0.0053647515834665104,0,0.001
99.5,2,0.84047707052526177,0.97060035301469638,0,-0.020131178603684088,0.0031632761562554374,0,0.0015
100,0,-0.0017443283146069818,-0.00090004138462124325,0,4.6274106710168274e-06,-1.0285667006446844e-05,0,1
100,1,0.49723655107331105,-0.55795226719616442,0,0.025727699698355803,0.0057248118585950542,0,0.001
100,2,0.83139450902244716,0.97199576787827169,0,-0.020236740246248421,0.0030405700985678638,0,0.0015
